Tarih,Saat,PTF (TL/MWh),Yük Tahmin Planı (MWh),Doğalgaz,Rüzgar,Linyit,İthal Kömür,Jeotermal,Barajlı,Biyokütle,Akarsu,Gunes,Dolar_Kuru,dogalgaz_fiyatlari_Mwh
2025-01-08,12:00,1849.99,46318.0,8152.25,5152.54,3880.29,9359.0,1076.91,3862.6,959.19,1084.08,1364.55,35.32183074951172,1127.82
2025-01-08,13:00,2025.99,45923.0,8583.44,5097.04,3933.9,9359.0,1086.06,3781.8,954.78,1159.73,1252.6,35.32183074951172,1127.82
2025-01-08,14:00,2149.46,45870.0,10353.74,4882.96,3937.35,9347.0,1074.03,4098.5,945.86,1147.02,1154.93,35.32183074951172,1127.82
2025-01-08,15:00,2068.38,45735.0,11163.75,4629.83,3956.64,9345.0,1069.43,5211.9,937.12,1232.88,848.41,35.32183074951172,1127.82
2025-01-08,16:00,2906.84,46135.0,13121.5,4374.1,3956.35,9342.0,1067.8,6610.7,935.94,1614.43,424.53,35.32183074951172,1127.82
2025-01-08,17:00,3000.0,46499.0,13247.58,4108.64,3971.45,9336.0,1073.7,8521.8,952.25,1911.3,63.95,35.32183074951172,1127.82
2025-01-08,18:00,2990.0,46189.0,13485.69,3941.44,4075.35,9335.0,1080.1,8694.6,953.63,1903.19,0.0,35.32183074951172,1127.82
2025-01-08,19:00,2987.0,45224.0,13457.51,3954.7,4070.35,9335.0,1090.98,7854.7,953.03,1741.48,0.0,35.32183074951172,1127.82
2025-01-08,20:00,2788.39,44096.0,13481.6,3913.2,4002.85,9334.9,1098.93,7420.3,950.5,1520.89,0.0,35.32183074951172,1127.82
2025-01-08,21:00,2949.99,42902.0,13115.32,4023.55,3940.35,9350.0,1105.93,6396.3,950.31,1332.13,0.0,35.32183074951172,1127.82
2025-01-08,22:00,2500.01,41570.0,11249.73,3959.51,3897.35,9350.0,1114.7,7705.0,958.43,1107.89,0.0,35.32183074951172,1127.82
2025-01-08,23:00,2503.29,39703.0,9543.53,3832.5,3853.1,9350.0,1118.39,6978.0,954.26,1063.77,0.0,35.32183074951172,1127.82
2025-01-09,00:00,2534.08,36279.0,10356.97,3857.08,3927.0,9291.0,1115.78,4348.55,952.26,1042.6,0.0,35.34980010986328,1127.82
2025-01-09,01:00,2300.01,34474.0,10026.0,3748.15,3925.0,9290.0,1118.51,2915.85,952.05,994.97,0.0,35.34980010986328,1127.82
2025-01-09,02:00,2063.38,33163.0,9687.1,3620.63,3906.0,9240.0,1121.27,2150.85,951.9,927.41,0.0,35.34980010986328,1127.82
2025-01-09,03:00,2140.0,32334.0,9254.74,3454.45,3906.0,9298.9,1122.54,1852.35,944.09,840.59,0.0,35.34980010986328,1127.82
2025-01-09,04:00,2140.0,32118.0,9299.15,3240.45,4011.0,9349.0,1126.18,1852.35,946.95,815.63,0.0,35.34980010986328,1127.82
2025-01-09,05:00,2249.99,32388.0,9830.95,3019.26,4030.0,9348.9,1129.22,1964.35,946.13,826.81,0.0,35.34980010986328,1127.82
2025-01-09,06:00,2623.0,34019.0,11099.16,2859.49,4057.0,9349.0,1130.9,2031.75,956.57,894.14,0.01,35.34980010986328,1127.82
2025-01-09,07:00,2888.39,37130.0,12900.76,2760.06,4097.3,9328.0,1131.09,3189.55,962.19,1070.32,1.84,35.34980010986328,1127.82
2025-01-09,08:00,3000.0,43304.0,14093.63,2651.23,4137.8,9326.0,1131.09,4728.95,959.48,1530.09,164.13,35.34980010986328,1127.82
2025-01-09,09:00,3000.0,45890.0,14134.93,2652.79,4178.8,9401.0,1126.96,4717.15,975.64,1527.51,699.85,35.34980010986328,1127.82
2025-01-09,10:00,2888.38,46214.0,13812.2,2564.36,3923.8,9423.0,1118.77,3895.95,970.67,1339.8,1110.03,35.34980010986328,1127.82
2025-01-09,11:00,2547.62,46248.0,12936.88,2425.56,4007.2,9445.0,1108.95,3477.35,968.17,1243.23,1259.47,35.34980010986328,1127.82
2025-01-09,12:00,1799.98,44762.0,10174.0,2396.67,3941.5,9474.8,1100.61,3260.65,985.51,1078.71,1299.4,35.34980010986328,1127.82
2025-01-09,13:00,1800.01,44646.0,10303.14,2281.37,3925.4,9430.0,1088.36,3287.65,996.08,1088.31,1372.27,35.34980010986328,1127.82
2025-01-09,14:00,2174.99,44848.0,12271.91,2087.45,3844.19,9419.0,1049.43,3566.25,996.05,1107.9,1319.06,35.34980010986328,1127.82
2025-01-09,15:00,2500.01,44815.0,13381.79,1946.71,3937.6,9446.0,1041.83,4733.65,988.43,1290.9,1119.2,35.34980010986328,1127.82
2025-01-09,16:00,3000.0,45546.0,14002.31,1863.35,3989.5,9374.0,1040.2,6478.35,987.89,1662.95,547.34,35.34980010986328,1127.82
2025-01-09,17:00,3000.0,46010.0,14018.23,1790.24,3932.2,9366.9,1046.7,9016.75,980.13,1926.17,70.4,35.34980010986328,1127.82
2025-01-09,18:00,3000.0,45650.0,14368.12,1879.07,3881.8,9365.2,1057.0,9426.65,976.58,1873.51,0.0,35.34980010986328,1127.82
2025-01-09,19:00,3000.0,44651.0,14408.98,2094.4,3903.5,9401.2,1066.68,8344.85,979.16,1815.89,0.0,35.34980010986328,1127.82
2025-01-09,20:00,2989.99,43595.0,14393.2,2207.29,3914.0,9401.2,1078.81,7870.25,982.0,1557.32,0.0,35.34980010986328,1127.82
2025-01-09,21:00,2950.01,42497.0,14133.27,2446.96,3900.5,9432.0,1106.49,6997.15,980.93,1435.2,0.0,35.34980010986328,1127.82
2025-01-09,22:00,2599.99,40958.0,13020.98,2624.99,3883.8,9430.0,1112.66,7321.15,977.3,1145.8,0.0,35.34980010986328,1127.82
2025-01-09,23:00,2496.0,38960.0,11795.43,2748.83,3846.4,9430.0,1118.06,6592.75,986.83,1104.5,0.0,35.34980010986328,1127.82
2025-01-10,00:00,2596.0,35800.0,10589.88,2956.93,3829.3,9432.0,1115.11,4934.15,983.04,1088.03,0.0,35.38059997558594,1127.82
2025-01-10,01:00,2368.39,34346.0,10004.32,3099.49,3647.85,9432.0,1118.6,3573.45,985.33,1020.63,0.0,35.38059997558594,1127.82
2025-01-10,02:00,2153.38,33190.0,9588.36,3185.32,3725.4,9432.0,1121.34,2669.45,983.52,864.44,0.0,35.38059997558594,1127.82
2025-01-10,03:00,2153.39,32501.0,9048.57,3357.8,3788.1,9432.0,1125.21,2194.85,984.78,848.18,0.0,35.38059997558594,1127.82
2025-01-10,04:00,2305.0,32273.0,8964.96,3516.78,3803.1,9432.0,1127.9,1856.85,983.83,796.34,0.0,35.38059997558594,1127.82
2025-01-10,05:00,2166.0,32505.0,9226.94,3598.7,3829.6,9357.0,1130.82,1850.85,968.93,832.71,0.0,35.38059997558594,1127.82
2025-01-10,06:00,2549.98,33758.0,10658.13,3622.32,3811.6,9290.0,1132.2,1861.25,971.11,821.9,0.11,35.38059997558594,1127.82
2025-01-10,07:00,2800.0,36540.0,12134.63,3751.51,3827.6,9418.0,1131.79,2937.45,976.39,1198.36,3.45,35.38059997558594,1127.82
2025-01-10,08:00,3000.0,42928.0,12297.78,3807.02,3841.9,9419.0,1130.79,4860.35,980.52,1617.21,157.06,35.38059997558594,1127.82
2025-01-10,09:00,3000.0,45693.0,12134.75,3939.33,3843.3,9430.9,1127.16,4862.15,990.3,1589.56,643.44,35.38059997558594,1127.82
2025-01-10,10:00,2949.99,45924.0,11859.35,3978.54,3830.4,9444.0,1121.92,4231.55,999.45,1471.26,1067.75,35.38059997558594,1127.82
2025-01-10,11:00,2421.0,45871.0,10629.49,3984.6,3722.8,9466.0,1109.54,4019.25,998.68,1227.6,1126.94,35.38059997558594,1127.82
2025-01-10,12:00,1533.7,43255.0,7763.14,3917.46,3646.4,9468.0,1099.4,3955.55,1017.34,992.28,1267.27,35.38059997558594,1127.82
2025-01-10,13:00,1595.0,42777.0,7711.8,4016.95,3664.49,9465.0,1089.38,3079.45,1019.55,955.53,1314.81,35.38059997558594,1127.82
2025-01-10,14:00,2200.0,43587.0,9428.62,4072.91,3739.29,9463.0,1076.02,3780.75,1024.73,1020.34,1281.2,35.38059997558594,1127.82
2025-01-10,15:00,2500.01,44285.0,10769.24,4063.94,3756.5,9436.0,1066.76,4306.05,1004.1,1214.12,1080.49,35.38059997558594,1127.82
2025-01-10,16:00,2989.99,45093.0,12816.58,3982.43,3775.6,9423.0,1069.75,5512.85,998.3,1554.07,580.07,35.38059997558594,1127.82
2025-01-10,17:00,3000.0,45592.0,12986.31,4049.13,3745.7,9416.0,1078.87,7622.05,992.28,1846.27,83.3,35.38059997558594,1127.82
2025-01-10,18:00,2989.99,45104.0,13450.13,4223.45,3643.1,9383.5,1082.03,8312.65,998.12,1893.89,0.0,35.38059997558594,1127.82
2025-01-10,19:00,2946.0,43915.0,13489.21,4485.09,3677.6,9383.5,1089.29,7529.05,988.69,1808.28,0.0,35.38059997558594,1127.82
2025-01-10,20:00,2788.39,42810.0,13336.87,4796.98,3622.6,9383.5,1098.18,6705.35,992.04,1521.66,0.0,35.38059997558594,1127.82
2025-01-10,21:00,2532.63,41604.0,13023.87,4990.03,3705.6,9415.0,1110.1,5734.25,983.84,1361.58,0.0,35.38059997558594,1127.82
2025-01-10,22:00,2199.99,40050.0,10017.9,5168.37,3650.7,9415.0,1117.81,7366.05,960.65,1235.87,0.0,35.38059997558594,1127.82
2025-01-10,23:00,2199.0,38061.0,9131.07,5258.35,3651.1,9415.0,1120.44,6831.25,957.19,1137.24,0.0,35.38059997558594,1127.82
2025-01-11,00:00,2175.0,36968.0,8232.94,5292.92,3700.1,9432.1,1119.36,5075.05,971.41,1143.6,0.0,35.38059997558594,1127.82
2025-01-11,01:00,2198.0,34403.0,7919.93,5049.71,3733.1,9432.0,1122.37,3705.05,974.21,969.52,0.0,35.38059997558594,1127.82
2025-01-11,02:00,1999.98,32640.0,7869.36,4664.05,3732.1,9430.8,1126.0,2667.05,972.72,910.29,0.0,35.38059997558594,1127.82
2025-01-11,03:00,2068.39,31447.0,7911.1,4356.51,3755.8,9432.0,1128.79,2301.05,977.75,787.69,0.0,35.38059997558594,1127.82
2025-01-11,04:00,2154.56,31157.0,8048.64,4062.46,3764.7,9432.1,1131.57,2031.05,997.4,777.48,0.0,35.38059997558594,1127.82
2025-01-11,05:00,2447.6,31289.0,8423.03,3859.39,3766.1,9432.0,1133.94,2024.05,970.77,847.61,0.0,35.38059997558594,1127.82
2025-01-11,06:00,2441.06,32138.0,9205.39,3707.91,3810.6,9432.1,1136.37,1925.25,973.54,945.85,0.0,35.38059997558594,1127.82
2025-01-11,07:00,2599.01,33929.0,10346.2,3807.92,3827.6,9418.0,1136.22,1936.25,1001.18,1144.76,2.84,35.38059997558594,1127.82
2025-01-11,08:00,2990.0,37931.0,10598.28,3961.93,3900.9,9416.9,1134.62,2992.45,980.49,1493.9,219.82,35.38059997558594,1127.82
2025-01-11,09:00,2972.01,40769.0,10552.56,4227.57,3955.2,9430.0,1129.22,3221.25,981.04,1402.69,927.32,35.38059997558594,1127.82
2025-01-11,10:00,2572.45,41991.0,10111.31,4252.6,3922.7,9443.0,1121.11,3199.25,1001.93,1206.42,1320.5,35.38059997558594,1127.82
2025-01-11,11:00,2496.35,42395.0,8715.18,4387.18,3882.0,9465.1,1113.09,4171.95,1001.54,1166.59,1203.14,35.38059997558594,1127.82
2025-01-11,12:00,1799.98,41407.0,7084.68,4418.78,3773.6,9465.2,1101.73,4410.15,1002.38,1039.01,1301.27,35.38059997558594,1127.82
2025-01-11,13:00,1939.99,41244.0,7136.88,4420.82,3842.19,9465.1,1092.77,4473.85,997.67,991.24,1314.18,35.38059997558594,1127.82
2025-01-11,14:00,2150.0,41692.0,8148.2,4340.84,3894.0,9464.0,1082.67,4457.55,1003.15,1056.42,1294.44,35.38059997558594,1127.82
2025-01-11,15:00,2044.84,41843.0,9320.34,4190.54,3819.54,9451.1,1074.83,4692.95,996.62,1343.54,1174.66,35.38059997558594,1127.82
2025-01-11,16:00,2599.02,42259.0,11695.45,4058.5,3867.35,9439.0,1073.12,5242.85,1000.07,1504.21,565.29,35.38059997558594,1127.82
2025-01-11,17:00,3000.0,42999.0,12619.79,3902.13,3912.8,9435.5,1075.08,6295.05,992.6,1874.48,66.46,35.38059997558594,1127.82
2025-01-11,18:00,2989.99,43386.0,12794.13,3892.43,3912.9,9403.8,1081.52,7716.15,993.49,1857.45,0.0,35.38059997558594,1127.82
2025-01-11,19:00,2989.99,42713.0,12808.94,3862.72,3923.6,9402.3,1091.35,6976.75,995.41,1630.19,0.0,35.38059997558594,1127.82
2025-01-11,20:00,2900.0,41697.0,12844.08,3856.44,3919.6,9402.3,1098.58,6483.45,988.57,1466.66,0.0,35.38059997558594,1127.82
2025-01-11,21:00,2945.99,40498.0,12552.32,3793.62,3919.6,9418.1,1103.83,5582.45,989.21,1416.6,0.0,35.38059997558594,1127.82
2025-01-11,22:00,2490.0,39009.0,10385.62,3654.33,3890.4,9418.1,1111.24,7132.15,1000.01,1202.75,0.0,35.38059997558594,1127.82
2025-01-11,23:00,2356.6,36798.0,9288.28,3480.52,3854.1,9418.0,1115.5,6647.45,1011.99,1117.36,0.0,35.38059997558594,1127.82
2025-01-12,00:00,2633.4,34216.0,8119.82,3391.39,3878.5,9419.0,1115.76,5585.85,976.11,1122.13,0.0,35.38059997558594,1127.82
2025-01-12,01:00,2490.0,32071.0,7459.83,3272.56,3889.7,9419.0,1120.47,4206.85,984.55,1062.51,0.0,35.38059997558594,1127.82
2025-01-12,02:00,2365.01,30666.0,6899.77,3129.92,3959.6,9419.0,1121.91,3481.85,1009.85,947.0,0.0,35.38059997558594,1127.82
2025-01-12,03:00,2100.0,29709.0,6672.26,3008.04,3936.5,9346.0,1124.79,3025.75,1009.9,799.84,0.0,35.38059997558594,1127.82
2025-01-12,04:00,1999.99,29368.0,6798.56,2975.74,3913.2,9346.0,1126.67,2650.75,1008.27,730.72,0.0,35.38059997558594,1127.82
2025-01-12,05:00,2011.99,29063.0,6756.56,2984.98,3904.4,9346.0,1127.04,2671.45,1006.31,700.77,0.0,35.38059997558594,1127.82
2025-01-12,06:00,2774.99,29057.0,7253.92,3075.12,3871.5,9346.0,1127.37,2282.45,979.31,716.02,0.0,35.38059997558594,1127.82
2025-01-12,07:00,2918.99,29289.0,7179.97,3219.1,3860.5,9347.0,1127.02,2501.95,983.11,852.38,2.29,35.38059997558594,1127.82
2025-01-12,08:00,2950.01,30328.0,6451.41,3416.62,3842.3,9251.0,1124.92,2529.75,988.4,1111.02,178.08,35.38059997558594,1127.82
2025-01-12,09:00,2950.01,32468.0,5709.55,3654.49,3832.69,9264.0,1121.22,2623.35,993.89,1135.34,731.02,35.38059997558594,1127.82
2025-01-12,10:00,2599.02,34082.0,5067.55,4009.04,3781.4,9275.9,1118.51,3180.05,996.21,995.79,1089.04,35.38059997558594,1127.82
2025-01-12,11:00,1940.0,35042.0,4437.7,4269.42,3768.59,9147.6,1109.19,4119.35,994.33,954.94,1136.6,35.38059997558594,1127.82
2025-01-12,12:00,1799.97,34676.0,4401.3,4664.32,3690.5,8764.4,1101.93,4465.85,997.68,804.67,1126.83,35.38059997558594,1127.82
2025-01-12,13:00,1799.98,34728.0,4402.4,4927.03,3764.09,9110.0,1091.07,4387.85,989.21,824.99,1059.59,35.38059997558594,1127.82
2025-01-12,14:00,1940.0,35429.0,4865.4,5415.25,3821.3,9171.1,1081.17,4303.75,999.02,775.62,1005.68,35.38059997558594,1127.82
2025-01-12,15:00,2394.66,36008.0,6364.7,5798.29,3865.6,9378.2,1073.33,3786.65,996.71,817.91,757.25,35.38059997558594,1127.82
2025-01-12,16:00,2680.0,36766.0,8035.03,5981.16,3882.3,9365.2,1070.32,4094.95,995.9,1005.68,325.75,35.38059997558594,1127.82
2025-01-12,17:00,2994.0,38218.0,8941.91,6134.55,3925.6,9361.2,1075.18,5203.95,989.63,1534.16,37.38,35.38059997558594,1127.82
2025-01-12,18:00,2950.0,39381.0,9037.48,6348.05,3923.5,9358.2,1082.02,6704.05,990.51,1558.94,0.0,35.38059997558594,1127.82
2025-01-12,19:00,2599.01,39184.0,9034.07,6598.01,3937.5,9403.2,1092.75,6518.55,983.98,1291.91,0.0,35.38059997558594,1127.82
2025-01-12,20:00,2076.99,38488.0,8144.03,6850.14,3952.5,9403.2,1101.28,6191.55,1004.71,1215.52,0.0,35.38059997558594,1127.82
2025-01-12,21:00,2500.0,37663.0,7358.49,6913.23,3960.5,9359.0,1105.73,5879.25,982.37,1207.82,0.0,35.38059997558594,1127.82
2025-01-12,22:00,1405.51,36562.0,5235.98,6966.05,3879.5,8929.0,1110.04,7930.65,979.02,903.37,0.0,35.38059997558594,1127.82
2025-01-12,23:00,1799.97,34856.0,4531.13,7036.26,3841.0,9202.9,1113.62,6995.15,978.37,865.46,0.0,35.38059997558594,1127.82
2025-01-13,00:00,2099.99,34190.0,3777.37,7106.71,3958.0,9249.9,1112.65,5281.55,983.01,924.38,0.0,35.39105987548828,1127.82
2025-01-13,01:00,2050.0,31778.0,3712.17,7027.64,3921.0,9250.0,1114.07,3472.15,987.33,850.32,0.0,35.39105987548828,1127.82
2025-01-13,02:00,1425.0,30499.0,3720.47,6944.96,3822.0,8880.0,1115.81,2728.15,980.38,743.55,0.0,35.39105987548828,1127.82
2025-01-13,03:00,1424.99,29828.0,3631.47,6888.53,3931.0,8853.2,1117.29,2292.45,958.66,670.15,0.0,35.39105987548828,1127.82
2025-01-13,04:00,1723.0,29891.0,3397.29,6759.72,3938.0,9013.2,1118.67,2331.45,953.74,649.25,0.0,35.39105987548828,1127.82
2025-01-13,05:00,1900.01,30417.0,3398.73,6692.16,3953.0,9401.2,1120.44,2308.25,949.12,669.25,0.0,35.39105987548828,1127.82
2025-01-13,06:00,2197.0,32154.0,4424.33,6775.85,4114.0,9400.2,1121.27,2217.15,969.62,766.36,0.02,35.39105987548828,1127.82
2025-01-13,07:00,1999.99,35841.0,7833.63,6711.92,4130.5,9416.9,1120.32,2280.95,984.16,992.3,3.11,35.39105987548828,1127.82
2025-01-13,08:00,2899.99,42641.0,12307.99,6568.09,4204.8,9418.0,1120.72,3278.85,958.48,1460.31,162.57,35.39105987548828,1127.82
2025-01-13,09:00,2986.03,46532.0,13410.96,6568.21,4206.3,9421.9,1115.53,3732.73,966.32,1516.41,657.94,35.39105987548828,1127.82
2025-01-13,10:00,2800.0,47412.0,13533.14,6675.36,4180.0,9426.0,1112.11,3085.24,978.8,1393.51,972.03,35.39105987548828,1127.82
2025-01-13,11:00,2510.29,47499.0,13111.91,6659.2,4168.5,9447.0,1103.99,3418.64,978.72,1252.42,988.83,35.39105987548828,1127.82
2025-01-13,12:00,1974.99,45673.0,10992.89,6713.31,4170.3,9451.9,1099.33,3179.14,994.56,1146.4,1006.0,35.39105987548828,1127.82
2025-01-13,13:00,2262.73,45097.0,11874.35,6641.08,4091.09,9448.0,1091.97,2977.14,996.92,1101.06,980.92,35.39105987548828,1127.82
2025-01-13,14:00,2542.06,45321.0,13242.0,6596.45,4087.9,9442.0,1086.38,3097.24,997.35,1170.91,898.79,35.39105987548828,1127.82
2025-01-13,15:00,2824.99,45198.0,13656.69,6510.97,4085.19,9422.0,1086.63,4197.34,989.26,1294.87,670.46,35.39105987548828,1127.82
2025-01-13,16:00,2980.0,45678.0,13819.28,6553.25,4098.59,9419.9,1086.91,5827.74,991.41,1705.57,289.1,35.39105987548828,1127.82
2025-01-13,17:00,3000.0,46118.0,13809.04,6502.62,4103.7,9416.0,1088.88,7355.34,979.3,2000.36,37.73,35.39105987548828,1127.82
2025-01-13,18:00,2949.99,45949.0,13884.04,6451.47,4103.5,9430.9,1089.72,7131.94,973.21,1958.34,0.0,35.39105987548828,1127.82
2025-01-13,19:00,2887.46,44887.0,13893.01,6369.23,4045.5,9431.0,1098.25,6306.74,994.91,1785.06,0.0,35.39105987548828,1127.82
2025-01-13,20:00,2732.87,43681.0,13694.67,6256.45,4021.25,9431.0,1103.08,5567.64,983.36,1487.7,0.0,35.39105987548828,1127.82
2025-01-13,21:00,2520.86,42430.0,12745.0,6249.69,4031.25,9416.0,1108.82,5062.24,983.08,1450.64,0.0,35.39105987548828,1127.82
2025-01-13,22:00,2174.99,40964.0,9558.76,6183.41,4049.5,9416.0,1112.44,7164.14,975.38,1205.24,0.0,35.39105987548828,1127.82
2025-01-13,23:00,2397.01,38939.0,9105.57,6239.67,4006.0,9416.0,1117.72,6133.44,973.69,1135.74,0.0,35.39105987548828,1127.82
2025-01-14,00:00,2500.0,36037.0,7860.98,6186.79,4099.5,9431.0,1107.2,4338.14,971.66,1186.03,0.0,35.48419952392578,1127.82
2025-01-14,01:00,2500.01,34197.0,7547.64,6154.91,4116.5,9431.0,1110.03,2700.64,970.3,1219.31,0.0,35.48419952392578,1127.82
2025-01-14,02:00,2413.64,33291.0,6443.24,6077.71,4109.1,9431.0,1113.09,2396.64,972.6,1165.88,0.0,35.48419952392578,1127.82
2025-01-14,03:00,2054.99,32855.0,5967.82,6159.52,4186.1,9431.0,1114.08,1967.64,976.81,1034.52,0.0,35.48419952392578,1127.82
2025-01-14,04:00,1939.99,32813.0,5866.61,6226.42,4130.1,9432.0,1114.9,1967.64,973.4,889.69,0.0,35.48419952392578,1127.82
2025-01-14,05:00,2305.0,33074.0,6001.71,6298.44,4167.1,9432.0,1116.18,2003.74,973.99,917.11,0.0,35.48419952392578,1127.82
2025-01-14,06:00,2164.34,34133.0,7164.6,6344.97,4142.1,9432.0,1116.74,2121.64,974.8,1003.28,0.0,35.48419952392578,1127.82
2025-01-14,07:00,2399.99,37028.0,9721.32,6360.45,4167.35,9416.0,1117.04,2415.74,978.6,1133.26,2.69,35.48419952392578,1127.82
2025-01-14,08:00,2924.0,43833.0,12584.05,6408.56,4232.2,9418.0,1117.0,3627.84,985.19,1555.43,165.45,35.48419952392578,1127.82
2025-01-14,09:00,2979.99,46704.0,12890.73,6441.9,4206.4,9421.0,1118.22,4054.04,983.84,1663.21,663.91,35.48419952392578,1127.82
2025-01-14,10:00,2899.99,47083.0,12848.71,6503.91,4043.25,9428.0,1109.13,3878.94,993.08,1474.68,1048.14,35.48419952392578,1127.82
2025-01-14,11:00,2500.0,46944.0,12816.52,6436.64,4060.6,9458.0,1099.49,3353.64,998.79,1342.99,1231.25,35.48419952392578,1127.82
2025-01-14,12:00,2076.45,45474.0,11179.22,6375.61,4110.35,9460.0,1094.3,3265.14,1003.41,1191.72,1218.24,35.48419952392578,1127.82
2025-01-14,13:00,2288.4,44915.0,12013.83,6287.11,4166.2,9460.0,1090.09,2971.14,999.24,1148.71,1188.97,35.48419952392578,1127.82
2025-01-14,14:00,2399.99,44963.0,12770.98,6267.52,4187.9,9448.0,1085.92,3336.94,1003.05,1303.86,1133.53,35.48419952392578,1127.82
2025-01-14,15:00,2749.81,44770.0,13060.35,6233.2,4179.4,9424.0,1084.1,4290.54,1003.72,1370.23,954.57,35.48419952392578,1127.82
2025-01-14,16:00,2979.99,45157.0,13081.93,6198.4,4187.7,9421.0,1085.33,5719.04,1006.58,1798.43,483.57,35.48419952392578,1127.82
2025-01-14,17:00,3000.0,45532.0,13087.03,6131.57,4210.8,9417.0,1087.99,7318.64,991.19,2034.35,70.09,35.48419952392578,1127.82
2025-01-14,18:00,2950.01,45330.0,13312.73,6123.33,4220.6,9417.0,1094.88,7459.34,987.3,2025.02,0.0,35.48419952392578,1127.82
2025-01-14,19:00,2885.45,44381.0,13302.83,6095.79,4205.6,9417.0,1097.51,6814.14,984.59,1777.27,0.0,35.48419952392578,1127.82
2025-01-14,20:00,2399.99,43413.0,12868.64,6105.67,4203.6,9416.0,1101.88,6340.84,970.96,1511.07,0.0,35.48419952392578,1127.82
2025-01-14,21:00,2749.99,42271.0,12508.34,6025.34,4201.6,9431.0,1109.87,5619.44,984.61,1488.19,0.0,35.48419952392578,1127.82
2025-01-14,22:00,2140.0,40864.0,10166.28,5995.13,4132.6,9431.0,1112.93,6799.84,965.11,1264.79,0.0,35.48419952392578,1127.82
2025-01-14,23:00,2139.99,39056.0,9081.93,5827.4,4139.6,9431.0,1116.13,6030.84,961.19,1213.44,0.0,35.48419952392578,1127.82
2025-01-15,00:00,2454.4,36951.0,7468.42,5692.88,4156.35,9107.0,1113.55,6120.34,957.57,1259.27,0.0,35.469398498535156,1127.82
2025-01-15,01:00,2490.01,35011.0,7346.73,5524.51,4177.5,8796.0,1116.04,4650.14,975.0,1182.42,0.0,35.469398498535156,1127.82
2025-01-15,02:00,2413.64,34065.0,6793.2,5286.16,4154.1,8806.0,1119.43,3705.14,977.43,1067.42,0.0,35.469398498535156,1127.82
2025-01-15,03:00,1939.99,33617.0,6405.11,5279.56,4091.1,8833.0,1119.69,3333.24,976.41,922.1,0.0,35.469398498535156,1127.82
2025-01-15,04:00,1799.98,33484.0,7197.51,5153.34,4083.1,8810.0,1122.28,3065.24,975.71,899.18,0.0,35.469398498535156,1127.82
2025-01-15,05:00,1799.98,33781.0,6759.11,5137.54,4082.1,8810.0,1123.38,3024.64,984.21,913.67,0.0,35.469398498535156,1127.82
2025-01-15,06:00,2400.01,34730.0,7978.11,5003.71,4179.6,8810.0,1124.53,2911.14,988.77,972.13,0.01,35.469398498535156,1127.82
2025-01-15,07:00,2399.98,37817.0,10793.81,4920.73,4178.6,8659.0,1123.6,3650.34,991.69,1126.69,2.04,35.469398498535156,1127.82
2025-01-15,08:00,2898.99,43915.0,14856.21,4739.69,4236.9,8409.9,1119.86,4538.64,994.06,1600.13,161.83,35.469398498535156,1127.82
2025-01-15,09:00,2980.0,46560.0,15374.39,4547.7,4233.5,8556.2,1077.05,5144.64,1003.03,1715.26,597.82,35.469398498535156,1127.82
2025-01-15,10:00,2949.99,47441.0,15330.61,4322.29,4131.2,8583.0,1069.55,4584.04,1010.11,1581.77,962.82,35.469398498535156,1127.82
2025-01-15,11:00,2950.0,47841.0,15047.79,4307.65,4122.6,8683.0,1076.46,4569.14,1012.67,1374.68,1139.72,35.469398498535156,1127.82
2025-01-15,12:00,2662.02,46917.0,14758.02,4037.32,4026.95,8698.0,1077.72,3497.24,1012.01,1328.33,1123.61,35.469398498535156,1127.82
2025-01-15,13:00,2898.99,47102.0,15093.68,3993.72,4118.2,8697.0,1075.06,3763.84,1017.4,1292.74,1047.97,35.469398498535156,1127.82
2025-01-15,14:00,3000.0,47324.0,15203.32,3978.42,4115.4,8685.9,1070.05,4446.14,1017.02,1534.38,973.87,35.469398498535156,1127.82
2025-01-15,15:00,2949.99,47313.0,15604.7,3990.93,4112.78,8666.0,1066.14,5404.74,1026.94,1641.99,697.6,35.469398498535156,1127.82
2025-01-15,16:00,3000.0,47344.0,15609.73,3839.3,4124.4,8658.0,1066.17,6984.94,1021.32,1969.4,245.58,35.469398498535156,1127.82
2025-01-15,17:00,3000.0,47253.0,15593.11,3798.68,3841.6,8656.0,1067.29,8442.54,1012.44,2221.56,36.4,35.469398498535156,1127.82
2025-01-15,18:00,3000.0,46646.0,15696.74,3782.2,3885.6,8656.0,1070.67,8448.14,1007.22,2089.31,0.0,35.469398498535156,1127.82
2025-01-15,19:00,2980.0,45699.0,15703.94,3705.35,3850.6,8657.0,1077.18,7574.72,1003.42,1863.45,0.0,35.469398498535156,1127.82
2025-01-15,20:00,2892.46,44742.0,15707.57,3555.54,3840.6,8657.0,1082.25,7019.24,990.89,1743.13,0.0,35.469398498535156,1127.82
2025-01-15,21:00,2899.0,43628.0,15360.52,3322.32,3719.6,8657.0,1088.25,6229.74,984.12,1619.2,0.0,35.469398498535156,1127.82
2025-01-15,22:00,2483.13,42130.0,13504.82,3195.59,3736.8,8657.0,1094.16,7132.94,980.17,1408.82,0.0,35.469398498535156,1127.82
