Tarih,Saat,PTF (TL/MWh),PTF (USD/MWh),PTF (EUR/MWh),Yük Tahmin Planı (MWh),Toplam(MWh),Doğalgaz,Rüzgar,Linyit,Taş Kömür,İthal Kömür,Fueloil,Jeotermal,Barajlı,Nafta,Biyokütle,Akarsu,Gunes,Diğer,Dolar_Kuru
2025-06-01,17:00,3000.0,85.06,82.7,47221.0,43335.97,14785.08,1991.58,3942.7,128.0,9271.0,16.0,1097.52,8842.45,0.0,966.18,2011.38,59.48,224.6,39.20848846435547
2025-06-01,18:00,3000.0,85.06,82.7,46376.0,43500.2,14904.76,2232.38,3960.6,128.0,9271.0,16.0,1102.41,8772.45,0.0,969.69,1918.21,0.1,224.6,39.20848846435547
2025-06-01,19:00,2999.98,85.06,82.7,45059.0,42814.23,14918.05,2628.01,3980.6,128.0,9273.0,16.0,1110.64,7880.95,0.0,966.04,1688.34,0.0,224.6,39.20848846435547
2025-06-01,20:00,2775.36,78.69,76.51,43798.0,42531.72,14912.41,2961.51,3973.6,128.0,9335.0,16.0,1117.05,7331.65,0.0,951.69,1580.21,0.0,224.6,39.20848846435547
2025-06-01,21:00,2929.0,83.04,80.74,42436.0,41412.35,14233.64,3398.03,4070.6,128.0,9350.0,16.0,1122.25,6516.75,0.0,941.84,1411.74,0.0,223.5,39.20848846435547
2025-06-01,22:00,2449.98,69.46,67.54,40890.0,40055.67,11547.96,3874.51,4084.5,128.0,9350.0,16.0,1126.46,7543.65,0.0,954.24,1206.85,0.0,223.5,39.20848846435547
2025-06-01,23:00,2139.99,60.67,58.99,38820.0,38003.42,10084.43,4321.75,4012.1,128.0,9350.0,16.0,1129.33,6655.45,0.0,955.33,1127.53,0.0,223.5,39.20848846435547
2025-07-01,00:00,2500.0,70.88,68.92,36778.0,35401.77,9282.35,4805.84,3561.1,128.0,9353.0,16.5,1132.6,4753.55,0.0,955.91,1189.72,0.0,223.2,39.82659912109375
2025-07-01,01:00,2424.99,68.75,66.85,35089.0,33303.22,8415.68,5052.84,3499.1,128.0,9353.0,16.5,1133.94,3407.55,0.0,958.94,1114.47,0.0,223.2,39.82659912109375
2025-07-01,02:00,2200.0,62.37,60.65,34029.0,31940.5,7864.98,5232.4,3555.3,128.0,9353.0,16.5,1137.95,2495.85,0.0,969.38,964.44,0.0,222.7,39.82659912109375
2025-07-01,03:00,2229.0,63.2,61.45,33531.0,31124.95,7321.89,5411.86,3620.1,128.0,9350.0,16.5,1140.0,2100.85,0.0,966.88,847.27,0.0,221.6,39.82659912109375
2025-07-01,04:00,2139.98,60.67,58.99,33447.0,30857.94,7046.89,5498.96,3650.1,128.0,9353.0,16.5,1142.45,2049.85,0.0,961.0,789.59,0.0,221.6,39.82659912109375
2025-07-01,05:00,2229.01,63.2,61.45,33625.0,31257.7,7298.62,5621.63,3687.1,128.0,9353.0,16.5,1144.69,2029.85,0.0,958.18,798.03,0.0,222.1,39.82659912109375
2025-07-01,06:00,2493.49,70.7,68.74,34463.0,32649.52,8602.35,5790.86,3659.4,128.0,9353.0,16.5,1145.86,1924.15,0.0,961.94,845.36,0.0,222.1,39.82659912109375
2025-07-01,07:00,2500.85,70.9,68.94,37185.0,35544.71,10097.96,5914.97,3708.6,132.0,9353.0,16.5,1143.84,2978.15,0.0,969.73,1006.36,2.0,221.6,39.82659912109375
2025-07-01,08:00,3000.0,85.06,82.7,43628.0,38749.39,10926.02,6001.01,3783.9,132.0,9354.0,16.5,1142.77,4365.15,0.0,964.78,1686.03,169.53,207.7,39.82659912109375
2025-07-01,09:00,2999.99,85.06,82.7,46814.0,39799.43,10856.96,6101.42,3786.0,222.0,9367.0,18.7,1134.5,4665.55,0.0,981.16,1719.58,738.46,208.1,39.82659912109375
2025-07-01,10:00,2500.01,70.88,68.92,47794.0,39148.5,10815.8,6187.11,3734.19,257.0,9379.0,23.4,1123.04,3866.95,0.0,983.5,1415.53,1153.28,209.7,39.82659912109375
2025-07-01,11:00,2326.92,65.97,64.14,48115.0,37997.27,9647.63,6165.95,3694.6,257.0,9386.0,23.0,1113.27,4011.85,0.0,986.22,1189.59,1312.66,209.5,39.82659912109375
2025-07-01,12:00,1799.97,51.03,49.62,47418.0,34700.47,7685.95,6113.99,3179.19,257.0,9194.0,24.0,1106.36,3680.95,0.0,992.33,1078.11,1179.19,209.4,39.82659912109375
2025-07-01,13:00,1799.98,51.03,49.62,47340.0,35030.3,7805.25,6129.17,3178.9,257.0,9312.0,23.3,1096.73,3739.45,0.0,1014.74,1057.34,1207.02,209.4,39.82659912109375
2025-07-01,14:00,2500.01,70.88,68.92,47432.0,36968.97,9167.83,6195.07,3305.5,257.0,9330.0,28.0,1085.11,3949.75,0.0,997.85,1138.04,1305.82,209.0,39.82659912109375
2025-07-01,15:00,2326.99,65.97,64.15,47177.0,38800.19,9958.24,6163.63,3252.9,257.0,9372.0,24.2,1077.79,5057.85,0.0,1000.57,1290.69,1136.42,208.9,39.82659912109375
2025-07-01,16:00,2902.67,82.3,80.02,47006.0,42150.45,11976.05,6189.25,3746.6,257.0,9359.0,18.5,1074.66,6061.15,0.0,990.32,1697.56,578.16,202.2,39.82659912109375
2025-07-01,17:00,2995.99,84.94,82.59,47012.0,44449.68,12588.37,6382.37,3878.7,257.0,9352.0,16.5,1076.35,7694.15,0.0,979.18,1957.27,67.09,200.7,39.82659912109375
2025-07-01,18:00,2988.0,84.72,82.37,46522.0,44644.65,12668.66,6416.91,3880.6,257.0,9352.0,16.5,1082.93,7924.15,0.0,982.87,1862.33,0.0,200.7,39.82659912109375
2025-07-01,19:00,2788.38,79.06,76.87,45363.0,43580.2,12563.08,6492.13,3874.6,257.0,9352.0,16.5,1091.84,7152.45,0.0,977.49,1600.91,0.0,202.2,39.82659912109375
2025-07-01,20:00,2200.0,62.37,60.65,44027.0,42079.88,11240.21,6689.18,3940.7,257.0,9352.0,16.5,1101.34,6883.15,0.0,963.91,1432.59,0.0,203.3,39.82659912109375
2025-07-01,21:00,2499.99,70.88,68.92,42653.0,40957.56,10562.51,6777.15,3900.6,257.0,9352.0,16.5,1107.39,6353.05,0.0,963.05,1464.51,0.0,203.8,39.82659912109375
2025-07-01,22:00,2318.38,65.73,63.91,41095.0,39756.4,8517.3,6747.75,3841.1,257.0,9352.0,16.5,1110.37,7600.05,0.0,965.45,1143.08,0.0,205.8,39.82659912109375
2025-07-01,23:00,2229.01,63.2,61.45,38844.0,37983.78,7436.57,6826.55,3992.1,247.0,9352.0,16.5,1112.54,6711.85,0.0,965.09,1118.28,0.0,205.3,39.82659912109375
2025-08-01,00:00,2650.0,75.09,72.55,37189.0,35342.31,6135.29,7082.87,4039.1,236.0,9352.0,17.5,1118.24,5068.9,0.0,944.92,1133.89,0.0,213.6,40.66279983520508
2025-08-01,01:00,2309.81,65.45,63.24,35199.0,33250.73,5662.2,7094.52,4000.1,237.0,9352.0,17.5,1120.4,3557.9,0.0,956.06,1039.45,0.0,213.6,40.66279983520508
2025-08-01,02:00,2296.31,65.07,62.87,34169.0,31842.65,5503.62,7046.9,3977.2,237.0,9352.0,17.5,1125.83,2581.9,0.0,933.16,853.94,0.0,213.6,40.66279983520508
2025-08-01,03:00,1957.64,55.47,53.6,33497.0,31074.52,5131.0,6966.05,3976.1,235.0,9351.0,17.5,1126.75,2264.9,0.0,938.06,855.86,0.0,212.3,40.66279983520508
2025-08-01,04:00,1999.98,56.67,54.75,33379.0,30718.82,5045.6,6794.53,4006.5,257.0,9351.0,17.5,1127.98,2124.9,0.0,959.08,822.43,0.0,212.3,40.66279983520508
2025-08-01,05:00,2061.0,58.4,56.42,33571.0,30995.68,5587.6,6531.37,4071.1,257.0,9351.0,17.5,1127.61,2096.9,0.0,957.6,785.7,0.0,212.3,40.66279983520508
2025-08-01,06:00,2425.0,68.72,66.39,34680.0,32411.55,7370.14,6273.99,4105.1,257.0,9351.0,17.5,1127.27,1844.1,0.0,958.29,894.86,0.0,212.3,40.66279983520508
2025-08-01,07:00,2424.99,68.72,66.39,37290.0,35474.56,9777.89,5992.95,4103.6,257.0,9337.0,17.5,1126.36,2579.6,0.0,961.91,1105.17,1.98,213.6,40.66279983520508
2025-08-01,08:00,3000.0,85.01,82.13,43558.0,38679.96,11470.29,5773.16,4032.1,257.0,9337.9,17.5,1126.21,3804.9,0.0,966.69,1523.2,164.41,206.6,40.66279983520508
2025-08-01,09:00,3000.0,85.01,82.13,47125.0,39499.2,11755.12,5554.82,3881.35,257.0,9345.0,18.5,1122.73,4191.3,0.0,973.87,1516.51,675.9,207.1,40.66279983520508
2025-08-01,10:00,2788.39,79.02,76.34,47822.0,39045.58,11403.94,5412.44,3948.9,257.0,9351.0,19.2,1115.47,3971.8,0.0,954.74,1330.22,1072.77,208.1,40.66279983520508
2025-08-01,11:00,2417.22,68.5,66.18,47770.0,38141.55,10735.55,5200.62,3897.19,257.0,9352.9,19.9,1106.75,3849.3,0.0,956.78,1252.51,1305.25,207.8,40.66279983520508
2025-08-01,12:00,1849.99,52.42,50.65,46318.0,35377.81,8152.25,5152.54,3880.29,257.0,9359.0,21.3,1076.91,3862.6,0.0,959.19,1084.08,1364.55,208.1,40.66279983520508
2025-08-01,13:00,2025.99,57.41,55.47,45923.0,35697.35,8583.44,5097.04,3933.9,257.0,9359.0,23.9,1086.06,3781.8,0.0,954.78,1159.73,1252.6,208.1,40.66279983520508
2025-08-01,14:00,2149.46,60.91,58.85,45870.0,37430.19,10353.74,4882.96,3937.35,257.0,9347.0,24.0,1074.03,4098.5,0.0,945.86,1147.02,1154.93,207.8,40.66279983520508
2025-08-01,15:00,2068.38,58.61,56.63,45735.0,38880.66,11163.75,4629.83,3956.64,257.0,9345.0,21.6,1069.43,5211.9,0.0,937.12,1232.88,848.41,207.1,40.66279983520508
2025-08-01,16:00,2906.84,82.37,79.58,46135.0,41927.75,13121.5,4374.1,3956.35,257.0,9342.0,19.5,1067.8,6610.7,0.0,935.94,1614.43,424.53,203.9,40.66279983520508
2025-08-01,17:00,3000.0,85.01,82.13,46499.0,43664.07,13247.58,4108.64,3971.45,257.0,9336.0,17.5,1073.7,8521.8,0.0,952.25,1911.3,63.95,202.9,40.66279983520508
2025-08-01,18:00,2990.0,84.73,81.86,46189.0,43944.4,13485.69,3941.44,4075.35,257.0,9335.0,17.5,1080.1,8694.6,0.0,953.63,1903.19,0.0,200.9,40.66279983520508
2025-08-01,19:00,2987.0,84.64,81.78,45224.0,42933.15,13457.51,3954.7,4070.35,257.0,9335.0,17.5,1090.98,7854.7,0.0,953.03,1741.48,0.0,200.9,40.66279983520508
2025-08-01,20:00,2788.39,79.02,76.34,44096.0,42197.27,13481.6,3913.2,4002.85,257.0,9334.9,17.5,1098.93,7420.3,0.0,950.5,1520.89,0.0,199.6,40.66279983520508
2025-08-01,21:00,2949.99,83.59,80.76,42902.0,40687.99,13115.32,4023.55,3940.35,257.0,9350.0,17.5,1105.93,6396.3,0.0,950.31,1332.13,0.0,199.6,40.66279983520508
2025-08-01,22:00,2500.01,70.84,68.44,41570.0,39816.71,11249.73,3959.51,3897.35,257.0,9350.0,17.5,1114.7,7705.0,0.0,958.43,1107.89,0.0,199.6,40.66279983520508
2025-08-01,23:00,2503.29,70.94,68.53,39703.0,37167.65,9543.53,3832.5,3853.1,257.0,9350.0,17.5,1118.39,6978.0,0.0,954.26,1063.77,0.0,199.6,40.66279983520508
2025-09-01,00:00,2534.08,71.83,68.95,36279.0,35389.04,10356.97,3857.08,3927.0,257.0,9291.0,17.5,1115.78,4348.55,0.0,952.26,1042.6,0.0,223.3,41.142398834228516
2025-09-01,01:00,2300.01,65.2,62.59,34474.0,33468.33,10026.0,3748.15,3925.0,257.0,9290.0,17.5,1118.51,2915.85,0.0,952.05,994.97,0.0,223.3,41.142398834228516
2025-09-01,02:00,2063.38,58.49,56.15,33163.0,32102.96,9687.1,3620.63,3906.0,257.0,9240.0,17.5,1121.27,2150.85,0.0,951.9,927.41,0.0,223.3,41.142398834228516
2025-09-01,03:00,2140.0,60.66,58.23,32334.0,31170.16,9254.74,3454.45,3906.0,257.0,9298.9,17.5,1122.54,1852.35,0.0,944.09,840.59,0.0,222.0,41.142398834228516
2025-09-01,04:00,2140.0,60.66,58.23,32118.0,31137.21,9299.15,3240.45,4011.0,257.0,9349.0,17.5,1126.18,1852.35,0.0,946.95,815.63,0.0,222.0,41.142398834228516
2025-09-01,05:00,2249.99,63.78,61.22,32388.0,31592.12,9830.95,3019.26,4030.0,257.0,9348.9,17.5,1129.22,1964.35,0.0,946.13,826.81,0.0,222.0,41.142398834228516
2025-09-01,06:00,2623.0,74.36,71.37,34019.0,32874.52,11099.16,2859.49,4057.0,257.0,9349.0,17.5,1130.9,2031.75,0.0,956.57,894.14,0.01,222.0,41.142398834228516
2025-09-01,07:00,2888.39,81.88,78.6,37130.0,35939.91,12900.76,2760.06,4097.3,257.0,9328.0,17.5,1131.09,3189.55,0.0,962.19,1070.32,1.84,224.3,41.142398834228516
2025-09-01,08:00,3000.0,85.04,81.63,43304.0,39207.3,14093.63,2651.23,4137.8,257.0,9326.0,17.5,1131.09,4728.95,0.0,959.48,1530.09,164.13,210.4,41.142398834228516
2025-09-01,09:00,3000.0,85.04,81.63,45890.0,39904.23,14134.93,2652.79,4178.8,257.0,9401.0,21.7,1126.96,4717.15,0.0,975.64,1527.51,699.85,210.9,41.142398834228516
2025-09-01,10:00,2888.38,81.88,78.6,46214.0,38653.88,13812.2,2564.36,3923.8,257.0,9423.0,26.4,1118.77,3895.95,0.0,970.67,1339.8,1110.03,211.9,41.142398834228516
2025-09-01,11:00,2547.62,72.22,69.32,46248.0,37369.41,12936.88,2425.56,4007.2,257.0,9445.0,29.5,1108.95,3477.35,0.0,968.17,1243.23,1259.47,211.1,41.142398834228516
2025-09-01,12:00,1799.98,51.03,48.98,44762.0,34205.65,10174.0,2396.67,3941.5,257.0,9474.8,25.7,1100.61,3260.65,0.0,985.51,1078.71,1299.4,211.1,41.142398834228516
2025-09-01,13:00,1800.01,51.03,48.98,44646.0,34265.78,10303.14,2281.37,3925.4,257.0,9430.0,25.1,1088.36,3287.65,0.0,996.08,1088.31,1372.27,211.1,41.142398834228516
2025-09-01,14:00,2174.99,61.66,59.18,44848.0,36155.24,12271.91,2087.45,3844.19,257.0,9419.0,25.9,1049.43,3566.25,0.0,996.05,1107.9,1319.06,211.1,41.142398834228516
2025-09-01,15:00,2500.01,70.87,68.03,44815.0,38375.71,13381.79,1946.71,3937.6,257.0,9446.0,21.7,1041.83,4733.65,0.0,988.43,1290.9,1119.2,210.9,41.142398834228516
2025-09-01,16:00,3000.0,85.04,81.63,45546.0,40417.49,14002.31,1863.35,3989.5,249.0,9374.0,19.5,1040.2,6478.35,0.0,987.89,1662.95,547.34,203.1,41.142398834228516
2025-09-01,17:00,3000.0,85.04,81.63,46010.0,42616.32,14018.23,1790.24,3932.2,249.0,9366.9,17.5,1046.7,9016.75,0.0,980.13,1926.17,70.4,202.1,41.142398834228516
2025-09-01,18:00,3000.0,85.04,81.63,45650.0,43284.53,14368.12,1879.07,3881.8,237.0,9365.2,17.5,1057.0,9426.65,0.0,976.58,1873.51,0.0,202.1,41.142398834228516
2025-09-01,19:00,3000.0,85.04,81.63,44651.0,42479.56,14408.98,2094.4,3903.5,244.0,9401.2,17.5,1066.68,8344.85,0.0,979.16,1815.89,0.0,203.4,41.142398834228516
2025-09-01,20:00,2989.99,84.76,81.36,43595.0,41629.17,14393.2,2207.29,3914.0,4.2,9401.2,17.5,1078.81,7870.25,0.0,982.0,1557.32,0.0,203.4,41.142398834228516
2025-09-01,21:00,2950.01,83.63,80.27,42497.0,40909.1,14133.27,2446.96,3900.5,257.0,9432.0,17.5,1106.49,6997.15,0.0,980.93,1435.2,0.0,202.1,41.142398834228516
2025-09-01,22:00,2599.99,73.7,70.75,40958.0,39993.28,13020.98,2624.99,3883.8,257.0,9430.0,17.5,1112.66,7321.15,0.0,977.3,1145.8,0.0,202.1,41.142398834228516
2025-09-01,23:00,2496.0,70.76,67.92,38960.0,38099.4,11795.43,2748.83,3846.4,257.0,9430.0,17.5,1118.06,6592.75,0.0,986.83,1104.5,0.0,202.1,41.142398834228516
2025-10-01,00:00,2596.0,73.5,71.2,35800.0,35419.24,10589.88,2956.93,3829.3,249.0,9432.0,17.5,1115.11,4934.15,0.0,983.04,1088.03,0.0,224.3,41.582698822021484
2025-10-01,01:00,2368.39,67.06,64.96,34346.0,33360.47,10004.32,3099.49,3647.85,237.0,9432.0,17.5,1118.6,3573.45,0.0,985.33,1020.63,0.0,224.3,41.582698822021484
2025-10-01,02:00,2153.38,60.97,59.06,33190.0,32068.63,9588.36,3185.32,3725.4,257.0,9432.0,17.5,1121.34,2669.45,0.0,983.52,864.44,0.0,224.3,41.582698822021484
2025-10-01,03:00,2153.39,60.97,59.06,32501.0,31265.29,9048.57,3357.8,3788.1,244.0,9432.0,17.5,1125.21,2194.85,0.0,984.78,848.18,0.0,224.3,41.582698822021484
2025-10-01,04:00,2305.0,65.26,63.22,32273.0,30980.56,8964.96,3516.78,3803.1,257.0,9432.0,17.5,1127.9,1856.85,0.0,983.83,796.34,0.0,224.3,41.582698822021484
2025-10-01,05:00,2166.0,61.33,59.41,32505.0,31294.35,9226.94,3598.7,3829.6,257.0,9357.0,17.5,1130.82,1850.85,0.0,968.93,832.71,0.0,224.3,41.582698822021484
2025-10-01,06:00,2549.98,72.2,69.94,33758.0,32667.42,10658.13,3622.32,3811.6,257.0,9290.0,17.5,1132.2,1861.25,0.0,971.11,821.9,0.11,224.3,41.582698822021484
2025-10-01,07:00,2800.0,79.28,76.8,36540.0,35877.98,12134.63,3751.51,3827.6,257.0,9418.0,17.5,1131.79,2937.45,0.0,976.39,1198.36,3.45,224.3,41.582698822021484
2025-10-01,08:00,3000.0,84.94,82.28,42928.0,38611.83,12297.78,3807.02,3841.9,257.0,9419.0,17.5,1130.79,4860.35,0.0,980.52,1617.21,157.06,225.7,41.582698822021484
2025-10-01,09:00,3000.0,84.94,82.28,45693.0,39062.99,12134.75,3939.33,3843.3,257.0,9430.9,18.5,1127.16,4862.15,0.0,990.3,1589.56,643.44,226.6,41.582698822021484
2025-10-01,10:00,2949.99,83.53,80.91,45924.0,38496.52,11859.35,3978.54,3830.4,247.0,9444.0,19.2,1121.92,4231.55,0.0,999.45,1471.26,1067.75,226.1,41.582698822021484
2025-10-01,11:00,2421.0,68.55,66.4,45871.0,36772.4,10629.49,3984.6,3722.8,241.0,9466.0,19.9,1109.54,4019.25,0.0,998.68,1227.6,1126.94,226.6,41.582698822021484
2025-10-01,12:00,1533.7,43.43,42.07,43255.0,33621.74,7763.14,3917.46,3646.4,252.0,9468.0,15.6,1099.4,3955.55,0.0,1017.34,992.28,1267.27,227.3,41.582698822021484
2025-10-01,13:00,1595.0,45.16,43.75,42777.0,32818.06,7711.8,4016.95,3664.49,257.0,9465.0,16.8,1089.38,3079.45,0.0,1019.55,955.53,1314.81,227.3,41.582698822021484
2025-10-01,14:00,2200.0,62.29,60.34,43587.0,35394.06,9428.62,4072.91,3739.29,257.0,9463.0,23.9,1076.02,3780.75,0.0,1024.73,1020.34,1281.2,226.3,41.582698822021484
2025-10-01,15:00,2500.01,70.79,68.57,44285.0,37202.0,10769.24,4063.94,3756.5,257.0,9436.0,21.7,1066.76,4306.05,0.0,1004.1,1214.12,1080.49,226.1,41.582698822021484
2025-10-01,16:00,2989.99,84.66,82.01,45093.0,40215.75,12816.58,3982.43,3775.6,257.0,9423.0,19.5,1069.75,5512.85,0.0,998.3,1554.07,580.07,226.6,41.582698822021484
2025-10-01,17:00,3000.0,84.94,82.28,45592.0,42320.11,12986.31,4049.13,3745.7,257.0,9416.0,17.5,1078.87,7622.05,0.0,992.28,1846.27,83.3,225.7,41.582698822021484
2025-10-01,18:00,2989.99,84.66,82.01,45104.0,43486.97,13450.13,4223.45,3643.1,257.0,9383.5,17.5,1082.03,8312.65,0.0,998.12,1893.89,0.0,225.6,41.582698822021484
2025-10-01,19:00,2946.0,83.41,80.8,43915.0,42950.81,13489.21,4485.09,3677.6,257.0,9383.5,17.5,1089.29,7529.05,0.0,988.69,1808.28,0.0,225.6,41.582698822021484
2025-10-01,20:00,2788.39,78.95,76.48,42810.0,41955.98,13336.87,4796.98,3622.6,257.0,9383.5,17.5,1098.18,6705.35,0.0,992.04,1521.66,0.0,224.3,41.582698822021484
2025-10-01,21:00,2532.63,71.71,69.47,41604.0,40823.07,13023.87,4990.03,3705.6,257.0,9415.0,17.5,1110.1,5734.25,0.0,983.84,1361.58,0.0,224.3,41.582698822021484
2025-10-01,22:00,2199.99,62.29,60.34,40050.0,39431.15,10017.9,5168.37,3650.7,257.0,9415.0,17.5,1117.81,7366.05,0.0,960.65,1235.87,0.0,224.3,41.582698822021484
2025-10-01,23:00,2199.0,62.26,60.31,38061.0,38000.44,9131.07,5258.35,3651.1,257.0,9415.0,17.5,1120.44,6831.25,0.0,957.19,1137.24,0.0,224.3,41.582698822021484
2025-11-01,00:00,2175.0,61.63,59.82,36968.0,35466.88,8232.94,5292.92,3700.1,257.0,9432.1,17.0,1119.36,5075.05,0.0,971.41,1143.6,0.0,225.4,42.026798248291016
2025-11-01,01:00,2198.0,62.28,60.46,34403.0,33405.29,7919.93,5049.71,3733.1,257.0,9432.0,17.0,1122.37,3705.05,0.0,974.21,969.52,0.0,225.4,42.026798248291016
2025-11-01,02:00,1999.98,56.67,55.01,32640.0,31870.47,7869.36,4664.05,3732.1,257.0,9430.8,17.0,1126.0,2667.05,0.0,972.72,910.29,0.0,224.1,42.026798248291016
2025-11-01,03:00,2068.39,58.61,56.89,31447.0,31148.79,7911.1,4356.51,3755.8,257.0,9432.0,17.0,1128.79,2301.05,0.0,977.75,787.69,0.0,224.1,42.026798248291016
2025-11-01,04:00,2154.56,61.05,59.26,31157.0,30743.5,8048.64,4062.46,3764.7,257.0,9432.1,17.0,1131.57,2031.05,0.0,997.4,777.48,0.0,224.1,42.026798248291016
2025-11-01,05:00,2447.6,69.35,67.32,31289.0,30954.99,8423.03,3859.39,3766.1,257.0,9432.0,17.0,1133.94,2024.05,0.0,970.77,847.61,0.0,224.1,42.026798248291016
2025-11-01,06:00,2441.06,69.17,67.14,32138.0,31635.11,9205.39,3707.91,3810.6,257.0,9432.1,17.0,1136.37,1925.25,0.0,973.54,945.85,0.0,224.1,42.026798248291016
2025-11-01,07:00,2599.01,73.64,71.49,33929.0,33120.37,10346.2,3807.92,3827.6,257.0,9418.0,17.0,1136.22,1936.25,0.0,1001.18,1144.76,2.84,225.4,42.026798248291016
2025-11-01,08:00,2990.0,84.72,82.24,37931.0,35183.79,10598.28,3961.93,3900.9,257.0,9416.9,17.0,1134.62,2992.45,0.0,980.49,1493.9,219.82,210.5,42.026798248291016
2025-11-01,09:00,2972.01,84.21,81.75,40769.0,36313.05,10552.56,4227.57,3955.2,257.0,9430.0,18.0,1129.22,3221.25,0.0,981.04,1402.69,927.32,211.2,42.026798248291016
2025-11-01,10:00,2572.45,72.89,70.76,41991.0,36065.12,10111.31,4252.6,3922.7,257.0,9443.0,18.7,1121.11,3199.25,0.0,1001.93,1206.42,1320.5,210.6,42.026798248291016
2025-11-01,11:00,2496.35,70.73,68.66,42395.0,35592.77,8715.18,4387.18,3882.0,257.0,9465.1,18.9,1113.09,4171.95,0.0,1001.54,1166.59,1203.14,211.1,42.026798248291016
2025-11-01,12:00,1799.98,51.0,49.51,41407.0,34077.7,7084.68,4418.78,3773.6,257.0,9465.2,12.3,1101.73,4410.15,0.0,1002.38,1039.01,1301.27,211.6,42.026798248291016
2025-11-01,13:00,1939.99,54.97,53.36,41244.0,34223.8,7136.88,4420.82,3842.19,257.0,9465.1,20.5,1092.77,4473.85,0.0,997.67,991.24,1314.18,211.6,42.026798248291016
2025-11-01,14:00,2150.0,60.92,59.14,41692.0,35230.67,8148.2,4340.84,3894.0,257.0,9464.0,21.5,1082.67,4457.55,0.0,1003.15,1056.42,1294.44,210.9,42.026798248291016
2025-11-01,15:00,2044.84,57.94,56.24,41843.0,36552.12,9320.34,4190.54,3819.54,257.0,9451.1,20.7,1074.83,4692.95,0.0,996.62,1343.54,1174.66,210.3,42.026798248291016
2025-11-01,16:00,2599.02,73.64,71.49,42259.0,38926.04,11695.45,4058.5,3867.35,257.0,9439.0,19.0,1073.12,5242.85,0.0,1000.07,1504.21,565.29,204.2,42.026798248291016
2025-11-01,17:00,3000.0,85.0,82.52,42999.0,40651.39,12619.79,3902.13,3912.8,257.0,9435.5,17.0,1075.08,6295.05,0.0,992.6,1874.48,66.46,203.5,42.026798248291016
2025-11-01,18:00,2989.99,84.72,82.24,43386.0,42129.27,12794.13,3892.43,3912.9,257.0,9403.8,17.0,1081.52,7716.15,0.0,993.49,1857.45,0.0,203.4,42.026798248291016
2025-11-01,19:00,2989.99,84.72,82.24,42713.0,41168.66,12808.94,3862.72,3923.6,257.0,9402.3,17.0,1091.35,6976.75,0.0,995.41,1630.19,0.0,203.4,42.026798248291016
2025-11-01,20:00,2900.0,82.17,79.77,41697.0,40537.08,12844.08,3856.44,3919.6,257.0,9402.3,17.0,1098.58,6483.45,0.0,988.57,1466.66,0.0,203.4,42.026798248291016
2025-11-01,21:00,2945.99,83.47,81.03,40498.0,39251.83,12552.32,3793.62,3919.6,257.0,9418.1,17.0,1103.83,5582.45,0.0,989.21,1416.6,0.0,202.1,42.026798248291016
2025-11-01,22:00,2490.0,70.55,68.49,39009.0,38262.7,10385.62,3654.33,3890.4,249.0,9418.1,17.0,1111.24,7132.15,0.0,1000.01,1202.75,0.0,202.1,42.026798248291016
2025-11-01,23:00,2356.6,66.77,64.82,36798.0,36401.3,9288.28,3480.52,3854.1,249.0,9418.0,17.0,1115.5,6647.45,0.0,1011.99,1117.36,0.0,202.1,42.026798248291016
2025-12-01,00:00,2633.4,74.53,72.37,34216.0,34114.56,8119.82,3391.39,3878.5,261.0,9419.0,17.5,1115.76,5585.85,0.0,976.11,1122.13,0.0,227.5,42.46950149536133
2025-12-01,01:00,2490.0,70.47,68.43,32071.0,31921.47,7459.83,3272.56,3889.7,261.0,9419.0,17.5,1120.47,4206.85,0.0,984.55,1062.51,0.0,227.5,42.46950149536133
2025-12-01,02:00,2365.01,66.93,65.0,30666.0,30473.6,6899.77,3129.92,3959.6,261.0,9419.0,17.5,1121.91,3481.85,0.0,1009.85,947.0,0.0,226.2,42.46950149536133
2025-12-01,03:00,2100.0,59.43,57.71,29709.0,29427.78,6672.26,3008.04,3936.5,261.0,9346.0,17.5,1124.79,3025.75,0.0,1009.9,799.84,0.0,226.2,42.46950149536133
2025-12-01,04:00,1999.99,56.6,54.96,29368.0,29054.61,6798.56,2975.74,3913.2,261.0,9346.0,17.5,1126.67,2650.75,0.0,1008.27,730.72,0.0,226.2,42.46950149536133
2025-12-01,05:00,2011.99,56.94,55.29,29063.0,29002.21,6756.56,2984.98,3904.4,261.0,9346.0,17.5,1127.04,2671.45,0.0,1006.31,700.77,0.0,226.2,42.46950149536133
2025-12-01,06:00,2774.99,78.53,76.26,29057.0,29156.39,7253.92,3075.12,3871.5,261.0,9346.0,17.5,1127.37,2282.45,0.0,979.31,716.02,0.0,226.2,42.46950149536133
2025-12-01,07:00,2918.99,82.61,80.22,29289.0,29579.32,7179.97,3219.1,3860.5,261.0,9347.0,17.5,1127.02,2501.95,0.0,983.11,852.38,2.29,227.5,42.46950149536133
2025-12-01,08:00,2950.01,83.49,81.07,30328.0,29384.5,6451.41,3416.62,3842.3,261.0,9251.0,17.5,1124.92,2529.75,0.0,988.4,1111.02,178.08,212.5,42.46950149536133
