Tarih,Saat,Doğalgaz,Barajlı,Linyit,Akarsu,İthal Kömür,Rüzgar,Güneş,Fuel Oil,Jeotermal,Biyokütle,PTF (TL/MWH),Yük Tahmin Planı (MWh)
09.01.2024,01:00,2265.06,7362.67,4615.45,2149.5,9062.42,4509.16,17.01,82.59,1284.89,957.08,"2,108.00","30,320.00"
09.01.2024,02:00,2173.48,6349.64,4578.71,1992.97,8907.45,4818.09,0.01,78.28,1287.32,949.25,"1,400.00","29,248.00"
09.01.2024,03:00,2088.01,5615.19,4516.57,1909.55,8718.69,5309.93,0.01,78.08,1284.18,952.33,"1,349.99","28,619.00"
09.01.2024,04:00,2280.14,5983.74,4519.94,1813.87,7928.94,5165.12,0.01,79.03,1287.95,943.72,"1,349.98","28,416.00"
09.01.2024,05:00,2142.21,5935.95,4513.31,1801.91,8231.21,5338.73,0.01,79.63,1286.37,947.8,"1,349.98","28,742.00"
09.01.2024,06:00,2671.41,6063.13,4526.41,1794.03,8678.09,5573.49,0.19,77.22,1290.12,946.71,"1,349.99","29,950.00"
09.01.2024,07:00,4393.88,6752.08,4597.4,2038.39,9052.72,5648.68,5.51,84.32,1290.66,942.43,"1,900.01","32,847.00"
09.01.2024,08:00,6286.96,9305.08,4760.28,2506.69,9098.74,5558.75,54.18,87.01,1293.37,941.85,"2,499.99","38,053.00"
09.01.2024,09:00,7541.98,9913.06,4795.74,2766.24,9012.66,5668.01,409.93,86.21,1296.31,927.69,"2,689.00","40,244.00"
09.01.2024,10:00,8280.31,9509.42,4683.13,2796.48,8441.07,6025.53,818.94,88.02,1294.74,907.97,"2,647.99","40,490.00"
09.01.2024,11:00,8252.33,9579.66,4572.47,2804.12,8430.25,6356.84,892.65,88.3,1296.19,896.12,"2,689.00","40,440.00"
09.01.2024,12:00,8029.69,8350.77,4664.01,2523.69,8429.58,6472.6,646.94,87.39,1287.98,911.31,"2,217.99","39,111.00"
09.01.2024,13:00,8669.5,8733,4495.49,2550.33,8335.42,6511.03,496.53,85.38,1281.99,935,"2,249.99","39,246.00"
09.01.2024,14:00,9317.95,9208.13,4601.37,2812.69,8412.56,6166.35,299.78,89.24,1284,944.81,"2,499.01","40,021.00"
09.01.2024,15:00,9444.21,9530.55,4245.63,2838.63,8404.39,6395.28,216.2,71.13,1283.41,939.21,"2,404.73","40,390.00"
09.01.2024,16:00,9098.08,10424.26,4250.34,2910.87,8488.88,6713.81,77.6,70.23,1282.25,951.32,"2,599.00","41,246.00"
09.01.2024,17:00,8652.85,11350.35,4215.9,3009.41,8502.33,7102.8,4.86,69.85,1282.74,941.77,"2,550.00","42,200.00"
09.01.2024,18:00,7862.27,11192.88,4429.36,2975.84,8531.5,7229.07,0.01,70.05,1286.81,936.64,"2,487.23","42,160.00"
09.01.2024,19:00,6476.46,11317.64,4408.51,2834.57,8568.57,7091.78,0.01,68.36,1290.16,943.2,"1,894.99","41,251.00"
09.01.2024,20:00,5020.87,11688.7,4431.55,2850.69,8429.73,7168.31,0.01,68.06,1296.41,941.13,"2,014.99","40,359.00"
09.01.2024,21:00,4087.35,11731.66,4403.67,2810.81,8333.83,7213.18,0.01,68.66,1293.42,943,"2,015.00","39,401.00"
09.01.2024,22:00,2997.43,11729.58,4359.4,2726.64,8243.66,7051.3,0.01,63.39,1297.89,933.23,"1,575.88","38,291.00"
09.01.2024,23:00,2663.47,10712.17,4266.37,2526.36,8209.58,6764.5,0.01,64.29,1281.72,893.85,"1,249.99","36,839.00"
10.01.2024,00:00,2515.98,9010.38,4248.48,2583.82,8155.45,6512.71,0.01,65.09,1303.74,915.95,"1,349.98","34,173.00"
10.01.2024,01:00,2504.2,7268.59,4334.3,2641.49,8074.33,6227.76,0.01,64.57,1309.35,920.83,"1,575.89","32,476.00"
10.01.2024,02:00,2436.69,6493.36,4229.24,2486.08,7901.19,6151.01,0.01,64.76,1310.35,926.3,"1,350.00","31,403.00"
10.01.2024,03:00,2360.19,6105.89,4277.1,2352.41,7804.21,6134.08,0.01,63.98,1312.68,934.06,"1,349.98","30,796.00"
10.01.2024,04:00,2314.93,5816.38,4354.35,2212.61,7608.67,6216.68,0.01,64.09,1310.57,919.21,"1,189.82","30,676.00"
10.01.2024,05:00,2215.58,6023.07,4280.25,2272.86,7712.06,6334.94,0.01,64.78,1312.95,920.54,"1,349.98","30,905.00"
10.01.2024,06:00,2521.36,6551.95,4367.8,2329.64,8113.19,6284.69,0.31,65.67,1314.32,943.75,"1,400.01","32,068.00"
10.01.2024,07:00,3754.84,7585.55,4572.16,2640.88,8491.03,6481.98,6.76,69.67,1314.65,949.86,"2,299.09","34,553.00"
10.01.2024,08:00,7163.45,8848.4,4575.42,2870.84,8676.98,6509.86,122.15,73.27,1316.74,954.34,"2,240.00","39,165.00"
10.01.2024,09:00,9176.39,8874.43,4547.02,3064.92,8560.23,6587.58,699.27,73.37,1308.36,951.07,"2,500.00","41,888.00"
10.01.2024,10:00,9383.46,8833.5,4623.03,2992.07,8627.66,6711.93,840.62,73.27,1301.73,952.66,"2,500.01","42,256.00"
10.01.2024,11:00,9202.35,9043.31,4636.28,2909.44,8743.46,6796.29,930.69,72.66,1303.75,950.63,"2,499.00","42,222.00"
10.01.2024,12:00,8881.81,8182.02,4645.95,2545.28,8724.32,6865.55,744.58,72.22,1300.22,951.75,"2,147.23","40,642.00"
10.01.2024,13:00,9199.37,8693.48,4759.89,2576.77,8848.69,6911.54,478.15,72.77,1279.57,964.8,"2,199.00","41,341.00"
10.01.2024,14:00,9397.39,9208.21,4827.39,2764.53,8876.55,6986.08,379.03,72.17,1267.18,969.85,"2,350.00","42,051.00"
10.01.2024,15:00,9418.65,9629.76,4822.94,2866.13,8862.51,6907.78,233.88,73.16,1266.65,955.97,"2,427.22","42,174.00"
10.01.2024,16:00,9593.64,10162.44,4744.32,2933.05,8879,6980.74,94.22,73.36,1270.11,978.53,"2,467.23","42,813.00"
10.01.2024,17:00,9706.29,10512.83,4464.15,3037.72,8869.36,6954.36,14.35,72.57,1275.55,988.83,"2,549.98","43,637.00"
10.01.2024,18:00,8940.72,10383.67,4193.23,3021.61,8922.21,7053.54,0.06,72.67,1268.48,997.27,"2,379.99","43,067.00"
10.01.2024,19:00,7458.07,10366.61,4326.34,3074.72,8870.45,6997.02,0.01,73.31,1287.75,1000.27,"2,299.01","41,991.00"
10.01.2024,20:00,6411.39,10445.52,4558.94,3022.68,8646.46,7033.72,0.01,72.61,1291.86,1010.12,"2,200.01","40,932.00"
10.01.2024,21:00,5533.09,10341.64,4384.29,2935.88,8700.9,6833.44,0.01,72.32,1298.07,994.57,"2,399.00","39,828.00"
10.01.2024,22:00,3765.94,10820.57,4330.99,2663.22,8852.65,6668.54,0.01,72.11,1314.21,989.93,"2,271.99","38,570.00"
10.01.2024,23:00,3217.33,9772.38,4813.87,2615.25,9004.73,6543.94,0.01,70.02,1302.48,915.18,"2,015.00","36,934.00"
11.01.2024,00:00,2751.89,8493.48,4623.96,2548.68,8625.92,6534.26,0.01,68.01,1318.99,979.25,"1,274.99","34,371.00"
11.01.2024,01:00,2583.85,7254.55,4621.62,2405.18,8360.29,6296.07,0.01,67.61,1317.44,978.17,"1,248.99","32,990.00"
11.01.2024,02:00,2627.52,6317.09,4595.83,2249.32,8639.86,5852.97,0.01,67.63,1302.02,968.03,"1,349.98","31,964.00"
11.01.2024,03:00,2745.97,5878.65,4685.38,2170.22,8500.7,5384.71,0.01,67.23,1327.47,956.34,"1,248.99","31,424.00"
11.01.2024,04:00,2936.79,5846.81,4733.17,2040.46,8621.19,5081.35,0.01,66.83,1327.96,960.57,"1,249.00","31,305.00"
11.01.2024,05:00,3131.7,6040.83,4825.54,2224.09,8855.81,4683.89,0.01,66.82,1328.03,965.27,"1,349.99","31,629.00"
11.01.2024,06:00,3865.35,6279.58,4912.11,2363.87,9064.93,4378.78,0.12,70.32,1315.72,959.3,"2,000.00","32,669.00"
11.01.2024,07:00,4995.27,7969.04,4957.06,2470.22,9216.46,4129.09,4.56,70.72,1315.64,956.71,"1,845.69","35,630.00"
11.01.2024,08:00,8454.38,9887.6,4942.25,2713.81,9275.82,3942.58,38.57,69.71,1330.39,964.18,"2,153.64","41,203.00"
11.01.2024,09:00,10787.2,9912.38,4908.53,2848.63,9221.81,3671.41,133.38,74.6,1326.82,950.5,"2,597.07","43,613.00"
11.01.2024,10:00,10895.37,9915.17,4836.99,2827.32,9236.4,3396.01,217.94,72.39,1319.31,948.47,"2,544.43","44,137.00"
11.01.2024,11:00,10991.5,10175.04,4779.32,2833.56,9212.72,2804.04,303.35,70.29,1312.06,958.95,"2,597.07","44,276.00"
11.01.2024,12:00,10707.99,8905.27,4740.11,2646.51,9230.37,2309.65,337.57,70.07,1308.65,957.9,"2,234.07","42,882.00"
11.01.2024,13:00,10947.51,9702.25,4554.51,2762.86,9133.35,1886.63,325.06,70.47,1299.67,955.02,"2,436.69","43,396.00"
11.01.2024,14:00,11156.82,10737.88,4298.75,2859.71,9234,1726.51,292.07,70.77,1295.11,962.92,"2,550.00","43,995.00"
11.01.2024,15:00,11545.42,11006.12,4534.37,2952.46,9221.74,1605.38,201.44,70.68,1288.46,957.6,"2,645.01","43,965.00"
11.01.2024,16:00,11867.63,12371.62,4372.46,2988.7,9227.12,1541.32,89.92,71.78,1289.26,964.4,"2,688.00","44,345.00"
11.01.2024,17:00,11884.33,13865.43,4387.92,3112.75,9272.77,1329.96,12.55,72.63,1307.26,965.56,"2,700.00","44,738.00"
11.01.2024,18:00,11742.27,12954.42,4393.77,3174.27,9215.8,1179.29,0.26,72.09,1300.41,966.06,"2,700.00","44,127.00"
11.01.2024,19:00,11511.03,11569,4490.72,3058.61,9263.18,1020.12,0.01,71.76,1318.64,975.45,"2,646.69","42,969.00"
11.01.2024,20:00,10604.66,11597.24,4755.31,2972.93,9258.34,995.8,0.01,72.42,1326.16,971.33,"2,599.98","41,932.00"
11.01.2024,21:00,9765.46,11395.64,4515.5,2957.09,9263.66,907.57,0.01,72.39,1325.66,984.92,"2,459.99","40,864.00"
11.01.2024,22:00,9070.51,11307.87,4899.34,2731.47,9263.37,843.26,0.01,71.69,1325.16,988.73,"2,287.07","39,565.00"
11.01.2024,23:00,8469.74,10254.69,4836.1,2539.99,9262.29,786.19,0.01,71.6,1313.88,961.54,"2,146.01","37,956.00"
12.01.2024,00:00,7224.22,8986.08,4985.18,2442.07,9232.42,937.01,0.01,70.5,1337.27,954.27,"2,500.00","35,902.00"
12.01.2024,01:00,6752.72,7402.45,4946.63,2279.06,9187.15,976.86,0.01,70.7,1331.65,948.92,"2,300.01","33,934.00"
12.01.2024,02:00,6138.65,6584.73,4953.35,2164.44,9217.6,976.59,0.01,70.2,1334.09,956.15,"2,176.00","32,614.00"
12.01.2024,03:00,5302.21,6605.69,5009.83,2049.62,9270.97,1020.13,0.01,70.29,1331.97,958.92,"2,149.00","31,888.00"
12.01.2024,04:00,5211,6571.89,5006.99,2012.91,9196.71,913.83,0.01,71.1,1333.51,961.77,"2,000.00","31,516.00"
12.01.2024,05:00,5817.86,6722.5,4890.78,1982.41,9200.16,786.03,0.01,71,1332.76,971.03,"2,149.00","31,781.00"
12.01.2024,06:00,7034.05,6618.44,4799.42,2059.47,9239.22,894.02,0.13,71.7,1330.19,975.33,"2,379.00","33,096.00"
12.01.2024,07:00,8869.93,7576.75,4804.51,2086.95,9282.2,901.02,6.85,71.25,1339.61,971.54,"2,225.64","36,487.00"
12.01.2024,08:00,10782.51,10362.33,4836.05,2570.91,9294.93,998.83,114.19,73.36,1339.22,966.86,"2,700.00","41,795.00"
12.01.2024,09:00,11147.93,11931.67,4917.32,2831.44,9275.62,1251.58,522.76,74.27,1334.9,966.66,"2,700.00","43,859.00"
12.01.2024,10:00,11356.93,11746.22,4834.44,2857.89,9273.27,1588.71,436.13,74.95,1326.29,955.21,"2,700.00","44,230.00"
12.01.2024,11:00,11175.02,11386.05,4830.28,2800.41,9270.07,1846.52,719.05,75.86,1309.77,953.49,"2,700.00","44,439.00"
12.01.2024,12:00,10822.01,8901.12,4995.92,2585.94,9273.97,2178.81,782.74,67.23,1307.32,954.03,"2,499.99","43,034.00"
12.01.2024,13:00,10136.77,8084.18,4791.2,2354.03,9276.03,2609.69,938.68,71.2,1316.3,972.89,"2,391.91","43,119.00"
12.01.2024,14:00,10993.85,9451.74,4692.23,2402.12,9341.7,3328.02,590.47,68.8,1313.83,970.56,"2,490.00","44,024.00"
12.01.2024,15:00,10833.28,9830.3,4750.38,2479.15,9331.76,4167.52,392.93,69.01,1313.72,974.61,"2,477.23","44,135.00"
12.01.2024,16:00,10565.76,10692.36,4826.18,2641.91,9333.16,4785.36,171.29,72.52,1313.71,982.96,"2,399.99","44,627.00"
12.01.2024,17:00,10177.2,11455.08,4669.48,2819.04,9332.43,5496.23,18.06,71.82,1311.61,986.96,"2,499.98","44,849.00"
12.01.2024,18:00,8824.36,11271.29,4611.58,2793.24,9327.97,6052.25,0.08,71.82,1318.12,980.06,"2,112.99","44,308.00"
12.01.2024,19:00,7582.05,10814.7,4191.67,2590.65,9337.56,6451.34,0.01,71.82,1317.34,988.77,"2,049.00","43,268.00"
12.01.2024,20:00,7019.17,9910.67,4205.96,2518.86,9177.79,6903.53,0.01,72.41,1332.23,985.62,"2,390.00","42,393.00"
12.01.2024,21:00,5719.36,9688.17,4649.79,2490.59,9247.01,7072.19,0.01,72.03,1339.02,989.42,"2,390.00","41,303.00"
12.01.2024,22:00,4206.14,10246.79,4540.87,2349.75,9164.71,6850.5,0.01,70.74,1336.45,977.23,"2,112.53","39,944.00"
12.01.2024,23:00,3325.55,10120.69,4589.08,2199.59,9165.93,6580.46,0.01,68.73,1321.29,984.37,"1,497.98","38,601.00"
13.01.2024,00:00,2285.83,9537.06,4591.64,2142.88,8784.37,6621.25,0.01,67.73,1337.67,979.55,"1,497.97","36,713.00"
13.01.2024,01:00,1981.13,8629.6,4563.89,2095.6,8335.73,6532.55,0.01,67.44,1338.89,996.38,"1,248.98","34,809.00"
13.01.2024,02:00,1991.13,7559.96,4273.05,1962.1,8125.8,6212.97,0.01,67.15,1339.12,999.32,"1,248.99","33,399.00"
13.01.2024,03:00,2106.37,7139.61,4713.99,1828.68,7882.61,5910.55,0.01,67.05,1340.98,993.51,"1,248.99","32,413.00"
13.01.2024,04:00,2071.71,7362.24,4659.77,1822.17,7699.81,5521.66,0.01,66.26,1342.25,994.5,"1,248.99","32,032.00"
13.01.2024,05:00,1902.69,7341.09,4786.39,2002.62,8059.13,5236.52,0.01,66.56,1336.6,990.44,"1,350.00","32,115.00"
13.01.2024,06:00,2253.49,7221.26,4757.44,1958.71,8525.44,5102.42,0.16,66.67,1343.5,997.25,"1,253.12","32,817.00"
13.01.2024,07:00,2714.12,7579.88,4787.24,2028.92,8964.85,5069.55,7.37,68.87,1338.96,991.44,"1,772.00","34,887.00"
13.01.2024,08:00,3637.47,9461.12,4868.18,2228.17,9118,4964.46,104.71,75.08,1340.72,991.46,"2,153.64","38,274.00"
13.01.2024,09:00,4634.37,9875.72,4791.44,2506.09,9102.17,4838.35,479.48,77.65,1291.63,996.19,"2,487.24","39,857.00"
13.01.2024,10:00,5082.05,9538.65,4737.15,2409.16,9134.48,4563.31,774.32,71.85,1284.75,986.12,"2,107.00","40,429.00"
13.01.2024,11:00,5373.13,9167.27,4667.6,2326.51,9204.55,4471.34,848.37,72.44,1279.45,967.85,"2,499.01","40,628.00"
13.01.2024,12:00,4896.42,8412.21,4657.3,2045.89,9150.25,4466.23,1094.12,74.33,1272.91,981.27,"1,901.22","39,896.00"
13.01.2024,13:00,5270,8573.37,4671.84,2046.75,9030.51,4444.2,1154.05,73.81,1273.52,967.45,"2,100.00","40,122.00"
13.01.2024,14:00,5609.05,9084.63,4679.55,2169.03,9040.37,4279.08,1022.72,72.83,1284.64,983.81,"2,190.00","40,611.00"
13.01.2024,15:00,6339.77,9650.19,4690.32,2288.11,9164.73,4020.06,578.97,73.43,1300.35,993.01,"2,199.00","40,887.00"
13.01.2024,16:00,7186.84,10486.88,4309.37,2438.67,9165.66,3745.25,217.95,70.73,1307.05,1009.45,"2,190.00","41,408.00"
13.01.2024,17:00,8383.62,11487.31,4294.35,2552.6,9128.73,3562.19,30.9,71.43,1311.88,1013.22,"2,390.00","42,013.00"
13.01.2024,18:00,8559.59,12556.31,4715.64,2758.56,9159.34,3441.83,-0.01,69.82,1322.61,1005.35,"2,649.01","41,976.00"
13.01.2024,19:00,8139.81,12253.24,4294.21,2675.16,9232.97,3376.13,0.01,71.22,1325.83,1013.01,"2,549.99","41,268.00"
13.01.2024,20:00,8040.07,11414.37,4278.66,2421.41,9098.17,3249.12,0.01,71.13,1333.83,1018.02,"2,389.99","40,679.00"
13.01.2024,21:00,8071.67,10319.23,4884.18,2337.24,9087.87,3070.95,0.01,70.43,1332.43,1021.8,"2,396.27","39,759.00"
13.01.2024,22:00,6364.88,11036.63,5009.24,2244.87,9000.98,2948.55,0.01,70.83,1338.02,1008.88,"2,299.01","38,763.00"
13.01.2024,23:00,5464.9,10643.23,4937.27,2146.71,9098.01,2702.55,0.01,70.57,1321.22,1014.07,"2,244.99","37,028.00"
14.01.2024,00:00,4502.38,9494.69,4966.07,2016.61,9171.5,2525.38,0.01,70.25,1339.7,1007.98,"2,499.99","35,104.00"
14.01.2024,01:00,3757.75,8558.23,4944.26,1836.71,9170.63,2385.99,0.01,70.06,1342.14,1012.35,"2,190.00","33,119.00"
14.01.2024,02:00,3568.88,7540.72,4957.51,1810.68,9179.75,2192.54,0.01,69.85,1343.4,1000.32,"2,180.98","31,517.00"
14.01.2024,03:00,3222.33,6742,5095.67,1732.73,9193.81,1913.41,0.01,65.66,1337.32,1002.83,"1,500.00","30,373.00"
14.01.2024,04:00,3023.68,6656.09,5205.92,1669.04,9057.75,1846.79,0.01,68.05,1334.05,997.13,"1,497.97","29,804.00"
14.01.2024,05:00,3287.68,6325.6,5322.32,1589.25,9028.14,1684.77,0.01,69.86,1343.99,991.77,"2,180.98","29,633.00"
14.01.2024,06:00,3516.65,6266.96,5361.46,1809.4,8888.1,1443.47,1.43,68.86,1346.8,967.79,"2,400.00","29,813.00"
14.01.2024,07:00,3329.95,5848.69,5401.29,1810.14,8942.32,1280.94,16.95,69.46,1348.68,970.73,"2,499.00","30,129.00"
14.01.2024,08:00,2928.6,6504.31,5402.4,1872.67,8938.12,1270.19,209.41,68.35,1349.61,941.75,"2,599.98","29,875.00"
14.01.2024,09:00,2388.36,6027.61,5415.17,2008.65,8656.12,1274.26,970.32,66.25,1341.46,967.74,"2,489.99","30,721.00"
14.01.2024,10:00,2571.92,6074.8,5454.09,1932.91,7320.2,1306.19,1465.2,64.84,1339.77,959.9,"2,245.00","32,553.00"
14.01.2024,11:00,2594.4,6017.88,5416.66,1832.15,7130.85,1360.6,1511.81,63.54,1327.14,971.71,"2,090.99","33,322.00"
14.01.2024,12:00,2311.16,5928.95,5356.48,1734.87,7079.52,1575.93,1490.65,62.44,1325.19,971.78,"1,497.98","34,267.00"
14.01.2024,13:00,2359.66,5927.03,5371.94,1629.14,6954.17,1927.99,1477.6,62.64,1320.86,958.37,"1,497.98","35,116.00"
14.01.2024,14:00,2634.83,6292.62,5363.89,1670.73,6645.11,2246.26,1458.53,71.04,1316.53,973.39,"2,090.99","35,392.00"
14.01.2024,15:00,2679.56,6471.13,5121.01,1822.7,8144.43,2342.7,1358.59,66.84,1313.28,979.03,"2,199.01","35,886.00"
14.01.2024,16:00,4411.36,7827.03,5116.19,1898.99,8570.6,2258.83,738.52,68.44,1304.18,986.64,"2,499.01","36,507.00"
14.01.2024,17:00,6298.45,9293.89,5088.95,2175.42,9180.71,2486.66,78.53,69.14,1309.65,978.74,"2,690.01","37,950.00"
14.01.2024,18:00,6900.46,10930.08,5094.03,2238.1,9093.53,3000.9,0.31,69.85,1321.6,954.42,"2,648.00","39,201.00"
14.01.2024,19:00,6877.19,10663.48,5066.04,2189.55,9189.92,3421.12,0.01,70.96,1322.59,941.02,"2,547.24","38,989.00"
14.01.2024,20:00,6540.2,9884.68,4948.93,2025.36,9023.55,3942.78,0.01,70.07,1328.01,972.04,"2,440.01","38,322.00"
14.01.2024,21:00,5891.31,9458.32,4233.9,1931.21,9115.11,4068.7,0.01,69.67,1328.88,973.58,"2,395.49","37,627.00"
14.01.2024,22:00,4070.27,10074.35,4968.93,1950.44,9020.27,4325.93,0.01,70.37,1331.18,966.1,"2,245.00","36,575.00"
14.01.2024,23:00,3399.48,9011.74,4937.12,1740,9004.43,4536.25,0.01,70.47,1309.58,958.76,"2,099.01","34,942.00"
15.01.2024,00:00,2108.11,8571.91,4821.06,1795.33,9004.2,4850.77,0.01,68.77,1333.05,960.36,"2,149.01","33,762.00"
15.01.2024,01:00,1664.36,7761.28,4657.32,1670.94,8557.26,4916.69,0.01,66.15,1337.16,958.48,"1,248.99","31,696.00"
15.01.2024,02:00,1507.47,7206.31,4530.8,1649.14,7955.34,4891.31,0.01,67.65,1332.87,974.75,"1,188.88","29,788.00"
15.01.2024,03:00,1511.97,7172.41,4549.28,1676.62,7062.57,4897.88,0.01,67.86,1331.82,977.81,"1,188.88","29,243.00"
15.01.2024,04:00,1600.51,7383.06,4516.84,1656.66,6627.81,4920.27,0.01,67.08,1325.78,986,"1,000.01","28,974.00"
15.01.2024,05:00,1637.67,7407.95,4342.26,1599.08,7271.41,4874.2,0.01,66.98,1327.95,962.6,"1,188.88","29,585.00"
15.01.2024,06:00,1783.26,7763.16,4529.09,1670.45,8413.15,4573.23,1.53,66.27,1323.97,985.66,"1,248.99","31,289.00"
15.01.2024,07:00,3026.02,9168.41,4563.07,1766.27,9316.02,4439.61,17.01,66.26,1325.51,994.84,"1,397.99","34,988.00"
15.01.2024,08:00,5431.92,12276.22,4727.38,2170.71,9375.95,4567.94,194.48,62.09,1333.08,994.91,"2,599.99","40,033.00"
15.01.2024,09:00,6337.19,12529.78,4633.13,2392.8,9363.37,4918.72,925.63,68.18,1328.95,996.62,"2,690.00","42,740.00"
15.01.2024,10:00,6933.91,11474.89,4700.85,2383.2,9351.53,5163.55,1343.64,69.79,1308.93,976.3,"2,599.98","43,765.00"
15.01.2024,11:00,6902.36,11327.36,4662.26,2347.42,9325.86,5370.48,1331.8,70.76,1261.82,972.76,"2,588.14","44,015.00"
15.01.2024,12:00,6143.5,9934.95,4594.67,2121.26,9340.68,6010.86,1298.5,70.06,1259.55,979.85,"1,905.01","43,049.00"
15.01.2024,13:00,5939.34,10148.2,4644.06,2131.26,9279.37,6696.29,1267.58,74.34,1256.32,987.5,"1,800.00","43,573.00"
15.01.2024,14:00,6098.89,10678.71,4756.57,2147,9274.52,7365.89,1196.37,80.45,1216.62,990.51,"1,900.00","43,864.00"
15.01.2024,15:00,6412.38,10465.54,4826.49,2261.13,9327.21,7667.48,983.11,74.22,1210.06,975.06,"2,287.23","43,952.00"
15.01.2024,16:00,6396.79,12059.3,4842.58,2349.53,9341.15,7757.94,222.93,71.93,1249.8,991.24,"2,564.36","44,140.00"
15.01.2024,17:00,6098.4,13263.66,4807.9,2554.59,9270.38,7966.34,32.57,71.73,1254.17,987.46,"2,700.00","44,926.00"
15.01.2024,18:00,5886.15,12542.06,4860.57,2529.32,9262.88,8300.25,0.53,71.73,1256.54,990.84,"2,649.00","45,033.00"
15.01.2024,19:00,5468.91,11489.56,4818.96,2301.93,9257.71,8452.76,0.01,71.43,1256.88,987.19,"2,327.82","43,970.00"
15.01.2024,20:00,5259.54,10258.16,4773.12,2241.66,9202.41,8723.68,0.01,70.73,1258.04,990.02,"2,375.00","42,762.00"
15.01.2024,21:00,4246.6,9963.09,4721.14,2283.8,9219.07,8982.54,0.01,67.43,1255.61,998.63,"2,415.31","41,754.00"
15.01.2024,22:00,2366.18,9004.4,4746.19,2140.33,8858.48,9151.79,0.01,67.84,1252.99,1000.96,"1,800.00","40,373.00"
15.01.2024,23:00,2044.94,9937.21,4375.98,1871.22,8391.51,9184.68,0.01,66.96,1236.05,992.66,"1,056.99","38,462.00"
16.01.2024,00:00,2045,8517.62,4202.69,1865.79,7631.1,9125.46,0.01,70.56,1281.08,975.46,"1,449.99","36,081.00"
16.01.2024,01:00,2041.64,7220.86,4173.24,1808.68,7040.97,9021.09,0.01,69.36,1290.85,962.03,"1,248.98","34,190.00"
16.01.2024,02:00,2164.41,6911.02,3602.28,1629.47,6351.83,9141.29,0.01,69.87,1296.32,967.94,"1,057.00","32,665.00"
16.01.2024,03:00,2222.06,6684.83,3629.35,1679.55,5788.13,9087.89,0.01,71.07,1293.97,968.01,"1,000.01","31,920.00"
16.01.2024,04:00,2225.92,6640.58,4173.94,1666.1,5408.49,8921.89,0.01,71.17,1290.21,958.32,"1,000.01","31,527.00"
16.01.2024,05:00,2198.1,6376.32,4194.77,1626.79,6454.56,8655.67,0.01,71.38,1279.1,962.68,"1,188.88","31,764.00"
16.01.2024,06:00,2787.38,6716.43,4174.73,1620.75,7136.43,8583.44,1.23,70.59,1281.97,959.84,"1,032.87","32,792.00"
16.01.2024,07:00,3482.3,7880.31,4187.71,1671.24,8412.25,7966.39,8.19,71.3,1274.24,970.65,"1,248.99","35,352.00"
16.01.2024,08:00,5814.23,9852.51,4336.1,1986.39,9207.2,7362.73,66.11,73.78,1266.64,977.7,"2,173.22","40,743.00"
16.01.2024,09:00,7789.43,10246,4402.96,2279.11,9338.36,7076.09,416.42,75.39,1262.36,955.01,"2,250.00","43,846.00"
16.01.2024,10:00,8904.91,9877.83,4408.89,2391.22,9229.03,6472.81,773.27,75.37,1259.32,933.05,"2,250.00","44,466.00"
16.01.2024,11:00,9635.61,10399.13,4418.48,2534.76,9252.7,5646.06,655.58,74.55,1254.58,970.87,"2,500.00","44,698.00"
16.01.2024,12:00,9709.96,9763.92,4347.32,2319.4,9353.01,4855.04,491.99,75.85,1248.49,968.58,"2,289.99","43,102.00"
16.01.2024,13:00,9884.34,10596.94,4354.2,2243.54,9159.24,4366.64,457.28,75.45,1248.09,981.62,"2,623.72","43,268.00"
16.01.2024,14:00,10717.98,10982.32,4284.29,2400.28,9231.97,4009.97,496.6,75.44,1249.29,983.62,"2,626.27","44,021.00"
16.01.2024,15:00,10886.93,10461.03,4214.88,2446.93,9277.63,3894.29,897.86,76.23,1246.24,994.03,"2,649.00","44,212.00"
16.01.2024,16:00,11185.71,10908.33,4373.14,2604.32,9288.99,4051.28,429.21,75.65,1254.92,999.7,"2,687.11","44,670.00"
16.01.2024,17:00,11375.58,11622.51,4375.61,2785.69,9285.84,4000.57,25.35,74.56,1261.06,984.79,"2,700.00","45,200.00"
16.01.2024,18:00,10758.27,11324.96,4356.17,2724.49,9273.29,4250.95,0.02,73.16,1266.13,986.14,"2,649.00","45,172.00"
16.01.2024,19:00,9880,10731.23,4412.02,2578.44,9267.59,4225.01,0.01,72.26,1268.38,966.06,"2,489.99","44,203.00"
16.01.2024,20:00,8937.55,10725.54,4379.33,2508.42,9278.19,3974.26,0.01,72.76,1272.73,976,"2,299.99","43,158.00"
16.01.2024,21:00,8640.15,10468.37,4402.74,2347.37,9269.42,3693.68,0.01,73.56,1279.71,982.32,"2,416.22","42,187.00"
16.01.2024,22:00,7472.54,10681.14,4414.53,2432.56,9193.82,3109.74,0.01,71.57,1284.49,960.22,"2,300.01","41,015.00"
16.01.2024,23:00,6619.79,10254.87,3929.86,2384.28,9275.08,2701.34,0.01,72.57,1279.99,957.38,"2,287.23","39,044.00"
17.01.2024,00:00,6065.16,8561.24,4477.44,2526.53,9239.7,2454.98,0.01,73.39,1289.93,980,"2,199.99","36,628.00"
17.01.2024,01:00,5824.74,6997.25,4445.49,2449.31,9334.33,2186.4,0.01,73.58,1300.17,989.32,"2,194.00","34,463.00"
